side_effect,n_instance,auprc,auroc,ap
118.0,264.0,0.5988678836893861,0.6737976354453626,0.6022918451404439
119.0,2392.0,0.6509135301252902,0.7086071464525006,0.6514261609652621
120.0,760.0,0.6148688034985774,0.701637811634349,0.6168498448309697
121.0,96.0,0.6587967629058888,0.7574869791666666,0.6722291376860966
122.0,2216.0,0.5950323001307174,0.6559834368361375,0.595890529524991
123.0,1218.0,0.6422395526156527,0.7122385616949911,0.644146789025418
124.0,678.0,0.6168681904926666,0.6922146518042829,0.619858085343936
125.0,682.0,0.6423592678964514,0.7147104858059358,0.6452592644607702
126.0,1688.0,0.6380053642986454,0.707186285685407,0.6379106386550505
127.0,366.0,0.5946852802988867,0.6624040729791872,0.5983536296857872
128.0,840.0,0.5479695578727666,0.6109353741496598,0.5505465279256639
129.0,1528.0,0.6455585643418796,0.7086604156958416,0.6469682507251817
130.0,450.0,0.5089568469105867,0.5686518518518519,0.5132438792126399
131.0,204.0,0.5902355348168034,0.6612841214917339,0.5924749319453038
132.0,612.0,0.7079023514371899,0.774058588577043,0.711532419061084
133.0,1510.0,0.704291060970768,0.762894171308276,0.704921521375385
134.0,1284.0,0.6148908644877115,0.6697425054104676,0.6157678881471121
135.0,1842.0,0.5780535168807952,0.6403754947002089,0.5793824879280657
136.0,592.0,0.5972838090200547,0.6682597927319212,0.6009521745165376
137.0,292.0,0.6697340810582602,0.7227552073559768,0.6666948682030093
138.0,552.0,0.6320844025229242,0.6810544003360639,0.6335275551174311
139.0,118.0,0.6714077741293676,0.7660155127836829,0.6821354558490381
140.0,628.0,0.606973860463585,0.6878448415757232,0.6099353650606479
141.0,556.0,0.6480988321400527,0.7288442627193209,0.6506056908077292
142.0,424.0,0.5772474788883794,0.652434140263439,0.5806479174459445
143.0,886.0,0.6305103459043178,0.7073908656859399,0.6324564194453575
144.0,1438.0,0.6882450223677534,0.7397240797661719,0.6877663798698993
145.0,120.0,0.6430071536788485,0.7001388888888889,0.6524112726761437
146.0,826.0,0.6280907817725826,0.6844063106426138,0.6309424454929241
147.0,150.0,0.5673948905785704,0.6748,0.5761424242123222
148.0,940.0,0.6345315922209649,0.7014531462200091,0.6365746253856903
149.0,466.0,0.7149806360388389,0.7716894766895688,0.7165428553833062
150.0,984.0,0.5719393803799824,0.6267732913609624,0.5752022697099366
151.0,382.0,0.6203180358589059,0.6904758641484608,0.6211323417277049
152.0,780.0,0.6492715192671751,0.711793228139382,0.6475315294876992
153.0,112.0,0.5647786833483859,0.6422991071428571,0.5803243564522245
154.0,778.0,0.5066871640710752,0.5497006363954772,0.5091598946388115
155.0,338.0,0.5839517188705091,0.6610412800672245,0.5878805251236712
156.0,338.0,0.6016801132589729,0.6814449774167571,0.6033179506245362
157.0,208.0,0.6748419676871664,0.763174926035503,0.6836135718832239
158.0,606.0,0.6198525991525581,0.6983166138396018,0.6231163309857428
159.0,666.0,0.7275804357846517,0.787821605389173,0.7296404296069544
160.0,752.0,0.5924969679112843,0.6499547306473518,0.5954116625119336
161.0,258.0,0.5914925272744783,0.6296045910702481,0.5971800940969851
162.0,828.0,0.6595469803463296,0.7448977805783099,0.6616367503266993
163.0,722.0,0.6586701455126991,0.7116063412650303,0.6600182537466227
164.0,122.0,0.606757443421959,0.709016393442623,0.6189236080368661
165.0,1280.0,0.6678719596010283,0.718636474609375,0.6687879330219519
166.0,888.0,0.7115562273820555,0.7688689534128723,0.7126608752130851
167.0,1046.0,0.6488373378491875,0.7176414566645584,0.6512546965059749
168.0,2116.0,0.6396572039072843,0.7056064872552629,0.6407610083726931
169.0,2036.0,0.6542515064365269,0.7128241264315021,0.6547984829408592
170.0,178.0,0.6873572332641442,0.7639502588057063,0.6965694495962627
171.0,1166.0,0.6806005599683997,0.7598068781278594,0.6819891492162287
172.0,692.0,0.5433324324083508,0.5917462995756624,0.5474863671891577
173.0,334.0,0.5916854714565408,0.6856914912689591,0.5968899494307951
174.0,644.0,0.602614292142328,0.6830417422167354,0.6050357284423001
175.0,1358.0,0.6570210186756258,0.7378183285217583,0.6583600897488096
176.0,646.0,0.6516066247811199,0.6935415847942565,0.6249530215068416
177.0,1572.0,0.6702333803739684,0.729925816936335,0.6709187830816139
178.0,716.0,0.5819787855425305,0.6738085577853375,0.5850592447922807
179.0,158.0,0.6375611541042357,0.7497596539016184,0.6498466267865359
180.0,182.0,0.6881558750430733,0.7659401038521918,0.6928248685377615
181.0,2060.0,0.6547770537732759,0.7271502969177113,0.6559422793703227
182.0,722.0,0.621102437912422,0.7054369595076773,0.6233496852586125
183.0,440.0,0.653082252687329,0.7235640495867768,0.6559741293401883
184.0,530.0,0.6700741305688896,0.772744749021004,0.6735667402536953
185.0,606.0,0.70563733259065,0.7692709865045911,0.7066374151682403
186.0,1654.0,0.6320118130878891,0.6969959601069702,0.6333773144039185
187.0,158.0,0.620149119928957,0.7074186829033808,0.6306343110092992
188.0,386.0,0.6464745727866111,0.7188783591505812,0.650999383792406
189.0,1102.0,0.6455461484981526,0.7285030352337444,0.6476482295699851
190.0,1132.0,0.6360098486372662,0.7022929178788597,0.6363067046392856
191.0,598.0,0.678859868801536,0.7461409827630564,0.6826386006669174
192.0,712.0,0.6384677299895031,0.7034287810882464,0.6402778884765248
193.0,1486.0,0.6726271743816081,0.7450552396616966,0.6743861629434537
194.0,1716.0,0.6532031933105006,0.7216503387832058,0.6544741162770189
195.0,1320.0,0.6518416893126859,0.7095919421487604,0.6527270847042087
196.0,2312.0,0.6217825431465573,0.6853051927060261,0.6228410093432576
197.0,2132.0,0.5867201154278738,0.6500876485889985,0.5882449742777002
198.0,1124.0,0.6164698111977659,0.6737194627727612,0.6176770630096673
199.0,184.0,0.6247681550383797,0.7059605387523629,0.6299764012784803
200.0,328.0,0.5637026526554166,0.6094679506246282,0.569769683971918
201.0,1876.0,0.6509473215965513,0.7160002227667632,0.6521961938321403
202.0,1450.0,0.6719568523489563,0.7356209274673007,0.6730324417409672
203.0,526.0,0.6110622052489346,0.6887370064624325,0.6136893164514526
204.0,1394.0,0.6063056882509206,0.6782027504636595,0.6077701559173367
205.0,252.0,0.6825161276809935,0.7337648022171832,0.6869606133396219
206.0,1396.0,0.6444327460127264,0.7171364561867308,0.6457746668909481
207.0,1340.0,0.5961718243837228,0.6517470483403877,0.59794219080124
208.0,426.0,0.714011384836516,0.7577916639114813,0.7159180603408151
209.0,1524.0,0.6133781590343145,0.6680418638615055,0.6151543655201287
210.0,1190.0,0.5926495326069513,0.6311065602711673,0.5775481847506189
211.0,306.0,0.5826315550017301,0.6674035627322824,0.5888832106551679
212.0,1248.0,0.616904284784872,0.6859436637080869,0.61880922505193
213.0,712.0,0.5905732071164407,0.6742736870344653,0.593458445465494
214.0,812.0,0.6573996868378099,0.728530175447111,0.6578358370642764
215.0,2032.0,0.6899253304426921,0.7497340775931551,0.6908061521096295
216.0,1160.0,0.6372595896573189,0.6946135552913199,0.6384927338091736
217.0,280.0,0.6068409451394694,0.6991836734693878,0.6140499039027522
218.0,704.0,0.643587121839563,0.7187257877066113,0.6463578145528635
219.0,154.0,0.6002703696655138,0.678444931691685,0.6074104446080821
220.0,858.0,0.6914176417730294,0.7450758254954057,0.6934872859921951
221.0,1156.0,0.5756575227444822,0.6311272015421272,0.5750320699390707
222.0,1232.0,0.5919476490877719,0.6675853063332771,0.5943144580225304
223.0,2162.0,0.6603162713207339,0.7126230466359907,0.6611437155245447
224.0,1578.0,0.6299593912896542,0.7026256945548824,0.6301877860305667
225.0,972.0,0.6685449457308245,0.758112965503226,0.67077284150031
226.0,366.0,0.598443600024527,0.6901071993789004,0.6031019509305134
227.0,1298.0,0.6585720471889983,0.7261817991885109,0.6602569317454435
228.0,652.0,0.6135559531893722,0.7058790319545335,0.6158734438901394
229.0,108.0,0.6726220559079733,0.6688100137174211,0.611283737922881
230.0,412.0,0.6709462677230048,0.7152535582995571,0.6732190995484153
231.0,390.0,0.629788386168871,0.7160749506903354,0.6337910749703424
232.0,466.0,0.6310956909690957,0.7195426329459006,0.6350418081505276
233.0,2082.0,0.6443484819494965,0.7178980714804448,0.6456039029060567
234.0,1160.0,0.6721799780974682,0.740557372175981,0.6731427637274915
235.0,234.0,0.6708345913236976,0.7692672949083206,0.6772309489946352
236.0,562.0,0.7070515025225067,0.7678347538658326,0.7065675839767078
237.0,682.0,0.6399991684994494,0.7360703812316715,0.6419751035606284
238.0,940.0,0.6328198882696933,0.7090844273426891,0.6349242159152165
239.0,694.0,0.715443404838558,0.7869532177827239,0.7180767249675947
240.0,182.0,0.7141540131752591,0.7726120033812341,0.7181889820012988
241.0,1208.0,0.6758264466520068,0.7474418611025833,0.6774767966325235
242.0,752.0,0.6017697016720979,0.6945697996831146,0.6048789845566451
243.0,448.0,0.6678657970209889,0.739681321747449,0.6717958344803758
244.0,320.0,0.6770738044800608,0.731201171875,0.6792427692823421
245.0,128.0,0.5508103149854258,0.63092041015625,0.5614106819851098
246.0,502.0,0.6900587609083448,0.7442064411676004,0.6921373533406151
247.0,1078.0,0.6477839949914325,0.703699560444856,0.6496609084044882
248.0,674.0,0.6097389520263826,0.6583926951897083,0.6111230998078305
249.0,272.0,0.5416662001672203,0.6105238970588236,0.5496899682623836
250.0,414.0,0.7197811391660555,0.7690552871712291,0.7212510382294777
251.0,296.0,0.5275028024955352,0.6053460555149744,0.5330450452228842
252.0,280.0,0.6036256447072866,0.69875,0.6092416524636074
253.0,204.0,0.5189811850094963,0.5954921184159938,0.5256235037180352
254.0,504.0,0.5939109279358001,0.6806303539934493,0.5988673388691131
255.0,472.0,0.5989557581753004,0.6790658216029877,0.6018168157797092
256.0,1758.0,0.6089730063217794,0.6643748519687669,0.6098678934789097
257.0,250.0,0.6329443984781034,0.720816,0.6386646066678663
258.0,514.0,0.6280057363942152,0.6988864327998909,0.6323842086192755
259.0,462.0,0.6281752872121188,0.6904480800584697,0.6254446708592799
260.0,1798.0,0.6489451392769519,0.7254927920158476,0.650226616238039
261.0,212.0,0.7352615794915922,0.7236116055535778,0.6467190008982574
262.0,878.0,0.6200524486572093,0.7040605331022566,0.6216162430141078
263.0,488.0,0.6533987548457877,0.7184392636388067,0.6549100349651953
264.0,352.0,0.6720319816644189,0.7385960098140496,0.6737749583833763
265.0,550.0,0.6876081335998143,0.7475735537190082,0.691141633721319
266.0,854.0,0.6195887324916713,0.6876991592121933,0.6215486339005117
267.0,1410.0,0.6362050906582613,0.7006242140737388,0.6371872833190048
268.0,1534.0,0.6677688889665337,0.7536750644666141,0.6692921859985314
269.0,246.0,0.5704491909258305,0.6104170797805539,0.5778077428787088
270.0,774.0,0.6559617716793293,0.7227630551048616,0.6582100030814623
271.0,458.0,0.668581736759904,0.7172489082969432,0.6710035034446025
272.0,650.0,0.6361587793023706,0.7044402366863907,0.6390043924581208
273.0,432.0,0.6032515520452326,0.6928208590534979,0.6080612988298679
274.0,864.0,0.6628378217975726,0.7209067429698217,0.6639382770664282
275.0,352.0,0.6116162337095616,0.6826736828512397,0.6169310474022667
276.0,226.0,0.5944276475577782,0.6700407236275354,0.6069626249482456
277.0,586.0,0.6428646058817691,0.7000780440075016,0.6470162524402197
278.0,1188.0,0.6491622821689982,0.717724381865796,0.6505953202726285
279.0,802.0,0.6967177083307845,0.7655767066125212,0.7002676314811314
280.0,532.0,0.5863730005059135,0.6449488382610662,0.5894110803281463
281.0,1260.0,0.5947042672417038,0.6512345679012346,0.5959384936561964
282.0,580.0,0.655682626263157,0.7459720570749107,0.6588463419003704
283.0,892.0,0.646027017211194,0.7275093506806893,0.6485581573198744
284.0,624.0,0.6697680645982154,0.7464173446745562,0.6727633361697172
285.0,246.0,0.5992478966025684,0.6854385617026902,0.6097903665047685
286.0,232.0,0.7022219475912951,0.7713845124851367,0.7084121872831242
287.0,1606.0,0.6637095485129871,0.7335292311366621,0.6651051033209326
288.0,692.0,0.6143950667159966,0.67319322396338,0.6164007068263069
289.0,932.0,0.6268688949114808,0.7092366777800292,0.6290609110495227
290.0,418.0,0.6620465628233576,0.7293502895995971,0.664459032278753
291.0,702.0,0.6899695693987173,0.762426847184682,0.6928848513023036
292.0,218.0,0.5972421404428374,0.6604242067166064,0.6055703217207165
293.0,2156.0,0.642855269962188,0.7028181697708599,0.6434697736045394
294.0,238.0,0.5956404190481317,0.6809547348351105,0.6020543371181443
295.0,208.0,0.6663460496499006,0.7513406065088757,0.6725208330512207
296.0,288.0,0.5841948747370181,0.6811101466049383,0.5895971076960482
297.0,640.0,0.5370605950700912,0.5768579101562501,0.5396474792888042
298.0,1152.0,0.5609005843609666,0.621106559847608,0.5656116702363049
299.0,932.0,0.6172377812293341,0.650285969533423,0.608495235852394
300.0,1444.0,0.6444675404033344,0.7092894660108502,0.6455718942072328
301.0,348.0,0.7260402036710087,0.7792393314836834,0.7288035055615641
302.0,418.0,0.5381213799166458,0.6183352029486504,0.541303902837541
303.0,360.0,0.6555553642418672,0.7353626543209876,0.6609359064771599
304.0,838.0,0.678524560079651,0.7598840289130275,0.6807597430678007
305.0,1170.0,0.6463558672855798,0.7129300898531669,0.6471559595863037
306.0,724.0,0.6163780490107149,0.6850962272213913,0.6181332811588367
307.0,288.0,0.6209461015423519,0.7095871913580247,0.6269796303965725
308.0,174.0,0.6347287041942332,0.7292244682256573,0.6499385991279206
309.0,830.0,0.6514698401297888,0.7271200464508637,0.6528416375371495
310.0,516.0,0.6034341477498035,0.6824747611321436,0.6063361554351165
311.0,1640.0,0.5833872839608325,0.6345646192742416,0.5842310851296396
312.0,118.0,0.6198820814244418,0.7084171215168056,0.6299262561444117
313.0,666.0,0.5908869434438835,0.6772899025151278,0.5949860411079848
314.0,1490.0,0.5691990615164461,0.6344826809603171,0.5718392283888014
315.0,1912.0,0.5989949238494154,0.6644223446718369,0.6002612293112427
316.0,896.0,0.6008842089068429,0.6798282545440051,0.6035178420431204
317.0,1394.0,0.6533234764973951,0.7111256687298919,0.6538066140740136
318.0,1810.0,0.6007535907564723,0.6604465675650926,0.6020150387997889
319.0,688.0,0.5854000194900272,0.6631266055976204,0.5879495198054423
320.0,114.0,0.5457886592929133,0.5152354570637119,0.49757191755105534
321.0,1704.0,0.6269061107743849,0.7017394862130529,0.6283175272149382
322.0,432.0,0.6691319955334191,0.7428358624828532,0.6737577205001091
323.0,1062.0,0.7296831464683974,0.7851121254357873,0.7304984997781826
324.0,432.0,0.595340557329076,0.6677544152949245,0.5994871511202491
325.0,1262.0,0.6895855791012165,0.75567860739751,0.6908369922135889
326.0,1574.0,0.658161526350061,0.7219985178463888,0.6589866321032264
327.0,1712.0,0.6196102970750373,0.6872669692767928,0.6208981073856203
328.0,516.0,0.6562774616049079,0.7136515233459527,0.659476718108842
329.0,390.0,0.5745178157984633,0.6586259040105193,0.5780122659466975
330.0,1844.0,0.6158728847040574,0.6875799920948988,0.6170556914631682
331.0,540.0,0.6228240922422819,0.6670438957475995,0.6245357449823692
332.0,230.0,0.5881546802111968,0.6558790170132326,0.5933190124279406
333.0,894.0,0.6403526004169398,0.7067624581475308,0.6425657998111687
334.0,560.0,0.7545422738689536,0.8053603316326532,0.7556330292247685
335.0,134.0,0.5725887860767523,0.6550456671864557,0.585168718530653
336.0,308.0,0.6709134289046441,0.7345779220779222,0.6748750574376613
337.0,360.0,0.7050438986990968,0.7778317901234568,0.7103396386163805
338.0,538.0,0.6059097491176958,0.6632336479595362,0.608079069459888
339.0,736.0,0.5815566012248092,0.6598793419187146,0.585296174772566
340.0,182.0,0.5685039349480361,0.6383287042627702,0.5767244947930259
341.0,102.0,0.5552202479704756,0.6286043829296425,0.5718242477083696
342.0,302.0,0.5983527652012488,0.6846081312223148,0.6039555593814381
343.0,2576.0,0.6388059739865805,0.7138176454419197,0.639492028055224
344.0,332.0,0.6248895807030492,0.702678182609958,0.6282635784309021
345.0,900.0,0.6257199205105302,0.7134037037037037,0.6274643781584404
346.0,1500.0,0.6676730792387853,0.7248706666666668,0.6692284290127316
347.0,1308.0,0.6345050614730536,0.7081457088348344,0.6364801978905938
348.0,594.0,0.6036540104632607,0.6612873969776326,0.6048765270786609
349.0,468.0,0.686254269717186,0.7642039228577691,0.691321328614219
350.0,512.0,0.6647244421684995,0.7287712097167969,0.6663876833431528
351.0,1254.0,0.6250326722742279,0.7141587112627154,0.6269897552564458
352.0,1020.0,0.6326826794842296,0.6843358323721646,0.6333185373613047
353.0,286.0,0.6785560535045834,0.7791090028852267,0.6836868759988523
354.0,186.0,0.7127242229148291,0.7809862411839519,0.717386847718949
355.0,170.0,0.6349243868137757,0.6978200692041523,0.6410904815133129
356.0,874.0,0.5788309074278372,0.6539111059910248,0.5809175235766477
357.0,388.0,0.6865894677417578,0.7695756722287173,0.6913261170974409
358.0,576.0,0.656685500881166,0.7373378423996912,0.660438137380783
359.0,630.0,0.6524771758461939,0.715429579239103,0.6547865807848454
360.0,362.0,0.7091257194364631,0.7671774365861848,0.7105381172152648
361.0,160.0,0.6349248312911164,0.706484375,0.6452901817848541
362.0,506.0,0.6389027588378577,0.7216641409801747,0.6430402471079086
363.0,1420.0,0.6565590493991854,0.7089203531045428,0.6576819648286609
364.0,102.0,0.6283528019592269,0.7231833910034602,0.6449597645982452
365.0,378.0,0.5980257753778627,0.6778575627781976,0.6029872364021895
366.0,276.0,0.6411268703437804,0.6920946229783658,0.6445139696001644
367.0,740.0,0.7019526492118344,0.7698520818115413,0.7045790708801863
368.0,222.0,0.5974669861080736,0.6683710737764792,0.6043053690918355
369.0,706.0,0.7255720214261718,0.7981807092585609,0.7289678389837321
370.0,104.0,0.5614393859676994,0.6118713017751479,0.5700344228067045
371.0,228.0,0.5755727074858955,0.6555863342566943,0.5847938936140449
372.0,246.0,0.6011025253502262,0.6869257716967414,0.6065757959478263
373.0,464.0,0.6160237143300755,0.661298862960761,0.6184303638244719
374.0,532.0,0.6075244725540379,0.6825463564927355,0.6088833780636546
375.0,924.0,0.6372595554762077,0.6882917767658028,0.6394611371027065
376.0,1262.0,0.6297299807928065,0.7020238044409172,0.6318686438080995
377.0,242.0,0.715744763545638,0.7846458575233931,0.7217952401151231
378.0,322.0,0.5820773493890428,0.6653967825315381,0.5873227434647312
379.0,178.0,0.7363579622991026,0.7739553086731473,0.7398990970165612
380.0,618.0,0.5951105098440745,0.6567955928404603,0.5974282374711355
381.0,614.0,0.5688663739741512,0.6411765642075778,0.578206431748074
382.0,640.0,0.6058236829435878,0.66859375,0.6087810834419277
383.0,916.0,0.6717526535605179,0.7353966838923742,0.6721277697162829
384.0,844.0,0.5972010026038211,0.6565356797915591,0.5990780401885507
385.0,438.0,0.7259284228353287,0.785440253539334,0.7297696105522807
386.0,1196.0,0.694841269861743,0.7556724756993769,0.6958493392858456
387.0,676.0,0.6439846636289384,0.700651675361507,0.6461954050157503
388.0,482.0,0.6072500398644708,0.6912974983213098,0.611893884795136
389.0,824.0,0.6367181344339916,0.720878204826091,0.6392628240811418
390.0,194.0,0.6575558624895561,0.7166542671909873,0.6681950261425241
391.0,288.0,0.6843318938734799,0.7557146990740742,0.690074784747367
392.0,1154.0,0.6460652828109932,0.7182890345989685,0.6479831809265821
393.0,98.0,0.5593070570924068,0.6430653894210746,0.5759756772770152
394.0,158.0,0.6028941598820758,0.6484537734337446,0.612321330284274
395.0,398.0,0.7134364220444077,0.7757379864144844,0.7182761214346493
396.0,692.0,0.5904087554980385,0.6632572087273213,0.5917323808845109
397.0,206.0,0.6306315744947909,0.7233952304646998,0.6387052695446943
